experiment_id,provider,stock_id,category,search_query,page_url,start_sec,cut_seconds,sequence_index,used_at
20260829T224059Z-52119c,authorized_creator,Db8bmahs_DY,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,2.395,3.75,3,2026-08-29T22:44:59.967539+00:00
20260829T224059Z-52119c,authorized_creator,Db-lWp3MWAp,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,3.32,1.75,4,2026-08-29T22:44:59.967549+00:00
20260829T224059Z-52119c,authorized_creator,DcBlR75NiWn,hotel,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,0.0,2.5500000000000007,5,2026-08-29T22:44:59.967557+00:00
20260829T224059Z-52119c,authorized_creator,DcluUkZA5qL,watch,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,16.372,1.25,6,2026-08-29T22:44:59.967566+00:00
20260829T224059Z-52119c,authorized_creator,Dcluv5JJ2ax,dark_feminine,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,2.716,1.3999999999999986,7,2026-08-29T22:44:59.967575+00:00
20260829T224059Z-52119c,authorized_creator,DZh9DBCtD7E,dubai,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,4.599,2.950000000000003,8,2026-08-29T22:44:59.967584+00:00
20260829T224059Z-52119c,authorized_creator,DbKLgpmxixu,supercar,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,3.728,2.299999999999997,9,2026-08-29T22:44:59.967592+00:00
20260829T224059Z-52119c,authorized_creator,DYXcVsatoQb,dubai,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,4.135,1.4500000000000028,10,2026-08-29T22:44:59.967601+00:00
20260829T224059Z-52119c,authorized_creator,Db_RBfLT057,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,2.338,1.7999999999999972,11,2026-08-29T22:44:59.967610+00:00
20260830T001818Z-6accba,authorized_creator,Db8AjosM0SY,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,5.661,1.4000000000000001,0,2026-08-30T00:23:00.263426+00:00
20260830T001818Z-6accba,authorized_creator,DcBqq04xelo,private_jet,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,4.43,3.3499999999999996,1,2026-08-30T00:23:00.263455+00:00
20260830T001818Z-6accba,authorized_creator,Db5oVO5sOHm,watch,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,1.66,1.25,2,2026-08-30T00:23:00.263469+00:00
20260830T001818Z-6accba,authorized_creator,Db-lWp3MWAp,supercar,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,5.241,2.700000000000001,3,2026-08-30T00:23:00.263479+00:00
20260830T001818Z-6accba,authorized_creator,Db8bmahs_DY,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,6.752,2.1999999999999993,4,2026-08-30T00:23:00.263489+00:00
20260830T001818Z-6accba,authorized_creator,DcluUkZA5qL,supercar,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,12.208,1.8499999999999996,5,2026-08-30T00:23:00.263500+00:00
20260830T001818Z-6accba,authorized_creator,DcBlR75NiWn,villa,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,7.372,1.950000000000001,6,2026-08-30T00:23:00.263510+00:00
20260830T001818Z-6accba,authorized_creator,Dcluv5JJ2ax,cash,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,4.84,3.2499999999999982,7,2026-08-30T00:23:00.263519+00:00
20260830T001818Z-6accba,authorized_creator,DYXcVsatoQb,dubai,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,2.57,1.6500000000000021,8,2026-08-30T00:23:00.263548+00:00
20260830T001818Z-6accba,authorized_creator,DbKLgpmxixu,supercar,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,8.245,1.8500000000000014,9,2026-08-30T00:23:00.263565+00:00
20260830T001818Z-6accba,authorized_creator,DZh9DBCtD7E,dubai,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,3.151,1.9499999999999993,10,2026-08-30T00:23:00.263576+00:00
20260830T001818Z-6accba,authorized_creator,DaL8vDEN8bP,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,0.523,1.5999999999999979,11,2026-08-30T00:23:00.263586+00:00
20260830T012334Z-a425ee,authorized_creator,Db8AjosM0SY,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,4.376,1.15,0,2026-08-30T01:42:44.584747+00:00
20260830T012334Z-a425ee,authorized_creator,DcBqq04xelo,dark_feminine,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,5.827,4.050000000000001,1,2026-08-30T01:42:44.584771+00:00
20260830T012334Z-a425ee,authorized_creator,Db8bmahs_DY,yacht,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,5.476,1.8500000000000005,2,2026-08-30T01:42:44.584784+00:00
20260830T012334Z-a425ee,authorized_creator,Db5oVO5sOHm,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,4.01,2.299999999999999,3,2026-08-30T01:42:44.584794+00:00
20260830T012334Z-a425ee,authorized_creator,DcluUkZA5qL,watch,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,9.505,1.5500000000000007,4,2026-08-30T01:42:44.584803+00:00
20260830T012334Z-a425ee,authorized_creator,Db-lWp3MWAp,dubai,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,1.991,2.5999999999999996,5,2026-08-30T01:42:44.584812+00:00
20260830T012334Z-a425ee,authorized_creator,DYXcVsatoQb,yacht,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,6.453,1.8500000000000014,6,2026-08-30T01:42:44.584820+00:00
20260830T012334Z-a425ee,authorized_creator,Dcluv5JJ2ax,private_jet,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,9.513,2.3000000000000007,7,2026-08-30T01:42:44.584829+00:00
20260830T012334Z-a425ee,authorized_creator,DZh9DBCtD7E,watch,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,6.145,2.1499999999999986,8,2026-08-30T01:42:44.584837+00:00
20260830T012334Z-a425ee,authorized_creator,DbKLgpmxixu,private_jet,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,6.894,1.75,9,2026-08-30T01:42:44.584845+00:00
20260830T012334Z-a425ee,authorized_creator,DcBlR75NiWn,hotel,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,2.962,1.9000000000000021,10,2026-08-30T01:42:44.584853+00:00
20260830T012334Z-a425ee,authorized_creator,DYfJFaHtgMn,cash,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,6.064,1.5499999999999972,11,2026-08-30T01:42:44.584862+00:00
20260830T120003Z-e5b48a,authorized_creator,Db8AjosM0SY,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,1.181,2.75,0,2026-08-30T12:16:45.851850+00:00
20260830T120003Z-e5b48a,authorized_creator,DcBqq04xelo,yacht,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,3.562,1.9500000000000002,1,2026-08-30T12:16:45.851872+00:00
20260830T120003Z-e5b48a,authorized_creator,Db8bmahs_DY,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,1.437,2.6500000000000004,2,2026-08-30T12:16:45.851884+00:00
20260830T120003Z-e5b48a,authorized_creator,Db-lWp3MWAp,yacht,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,6.595,2.250000000000001,3,2026-08-30T12:16:45.851894+00:00
20260830T120003Z-e5b48a,authorized_creator,Db5oVO5sOHm,dubai,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,4.896,1.8499999999999996,4,2026-08-30T12:16:45.851903+00:00
20260830T120003Z-e5b48a,authorized_creator,DcluUkZA5qL,cash,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,2.141,1.9499999999999993,5,2026-08-30T12:16:45.851912+00:00
20260830T120003Z-e5b48a,authorized_creator,DZh9DBCtD7E,watch,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,0.726,1.6500000000000004,6,2026-08-30T12:16:45.851920+00:00
20260830T120003Z-e5b48a,authorized_creator,Dcluv5JJ2ax,villa,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,1.981,2.6999999999999993,7,2026-08-30T12:16:45.851929+00:00
20260830T120003Z-e5b48a,authorized_creator,DbKLgpmxixu,supercar,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,4.806,2.200000000000003,8,2026-08-30T12:16:45.851937+00:00
20260830T120003Z-e5b48a,authorized_creator,DcBlR75NiWn,watch,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,1.442,2.1999999999999993,9,2026-08-30T12:16:45.851945+00:00
20260830T120003Z-e5b48a,authorized_creator,DYXcVsatoQb,dubai,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,3.344,1.5500000000000007,10,2026-08-30T12:16:45.851953+00:00
20260830T120003Z-e5b48a,authorized_creator,DZXuyZ4Nqwb,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,8.609,1.2999999999999972,11,2026-08-30T12:16:45.851962+00:00
20260830T150451Z-69278e,authorized_creator,Db8AjosM0SY,supercar,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,2.162,1.25,0,2026-08-30T15:13:41.716841+00:00
20260830T150451Z-69278e,authorized_creator,DcBqq04xelo,hotel,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,1.355,2.35,1,2026-08-30T15:13:41.716864+00:00
20260830T150451Z-69278e,authorized_creator,Db8bmahs_DY,dark_feminine,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,3.004,2.35,2,2026-08-30T15:13:41.716872+00:00
20260830T150451Z-69278e,authorized_creator,Db-lWp3MWAp,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,1.048,2.2,3,2026-08-30T15:13:41.716878+00:00
20260830T150451Z-69278e,authorized_creator,Db5oVO5sOHm,watch,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,2.239,2.450000000000001,4,2026-08-30T15:13:41.716883+00:00
20260830T150451Z-69278e,authorized_creator,DcluUkZA5qL,supercar,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,13.19,2.3999999999999986,5,2026-08-30T15:13:41.716890+00:00
20260830T150451Z-69278e,authorized_creator,Dcluv5JJ2ax,watch,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,5.546,2.0,6,2026-08-30T15:13:41.716896+00:00
20260830T150451Z-69278e,authorized_creator,DcBlR75NiWn,dark_feminine,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,9.681,2.650000000000002,7,2026-08-30T15:13:41.716902+00:00
20260830T150451Z-69278e,authorized_creator,DbKLgpmxixu,hotel,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,2.694,2.349999999999998,8,2026-08-30T15:13:41.716907+00:00
20260830T150451Z-69278e,authorized_creator,DZh9DBCtD7E,watch,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,0.0,2.150000000000002,9,2026-08-30T15:13:41.716913+00:00
20260830T150451Z-69278e,authorized_creator,DYXcVsatoQb,supercar,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,5.475,1.6999999999999993,10,2026-08-30T15:13:41.716919+00:00
20260830T150451Z-69278e,authorized_creator,DYxQMNwtEnK,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,0.668,1.1499999999999986,11,2026-08-30T15:13:41.716925+00:00
20260830T191655Z-586ae6,authorized_creator,Db8AjosM0SY,supercar,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,5.071,3.4000000000000004,0,2026-08-30T19:32:43.351081+00:00
20260830T191655Z-586ae6,authorized_creator,DcBqq04xelo,hotel,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,8.192,1.9500000000000002,1,2026-08-30T19:32:43.351106+00:00
20260830T191655Z-586ae6,authorized_creator,Db8bmahs_DY,yacht,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,6.182,2.1499999999999995,2,2026-08-30T19:32:43.351122+00:00
20260830T191655Z-586ae6,authorized_creator,Db-lWp3MWAp,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,4.081,1.700000000000001,3,2026-08-30T19:32:43.351133+00:00
20260830T191655Z-586ae6,authorized_creator,DcluUkZA5qL,watch,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,4.875,2.3499999999999996,4,2026-08-30T19:32:43.351143+00:00
20260830T191655Z-586ae6,authorized_creator,Db5oVO5sOHm,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,0.911,1.9000000000000004,5,2026-08-30T19:32:43.351152+00:00
20260830T191655Z-586ae6,authorized_creator,Dcluv5JJ2ax,yacht,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,10.152,1.1999999999999993,6,2026-08-30T19:32:43.351161+00:00
20260830T191655Z-586ae6,authorized_creator,DYXcVsatoQb,dubai,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,4.692,3.3499999999999996,7,2026-08-30T19:32:43.351170+00:00
20260830T191655Z-586ae6,authorized_creator,DcBlR75NiWn,dark_feminine,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,6.332,2.0500000000000007,8,2026-08-30T19:32:43.351178+00:00
20260830T191655Z-586ae6,authorized_creator,DbKLgpmxixu,hotel,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,7.528,1.8500000000000014,9,2026-08-30T19:32:43.351187+00:00
20260830T191655Z-586ae6,authorized_creator,DZh9DBCtD7E,villa,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,7.002,1.9499999999999993,10,2026-08-30T19:32:43.351195+00:00
20260830T191655Z-586ae6,authorized_creator,DaZ3ZlgN_9w,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,6.972,1.1499999999999986,11,2026-08-30T19:32:43.351204+00:00
20260830T224833Z-85f51e,authorized_creator,Db8AjosM0SY,yacht,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,3.892,1.4000000000000001,0,2026-08-30T23:09:22.258803+00:00
20260830T224833Z-85f51e,authorized_creator,DcBqq04xelo,watch,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,5.02,3.3499999999999996,1,2026-08-30T23:09:22.258832+00:00
20260830T224833Z-85f51e,authorized_creator,Db-lWp3MWAp,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,8.984,1.25,2,2026-08-30T23:09:22.258845+00:00
20260830T224833Z-85f51e,authorized_creator,Db5oVO5sOHm,watch,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,4.574,2.700000000000001,3,2026-08-30T23:09:22.258856+00:00
20260830T224833Z-85f51e,authorized_creator,DcluUkZA5qL,hotel,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,0.703,2.1999999999999993,4,2026-08-30T23:09:22.258866+00:00
20260830T224833Z-85f51e,authorized_creator,Db8bmahs_DY,cash,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,4.832,1.8499999999999996,5,2026-08-30T23:09:22.258877+00:00
20260830T224833Z-85f51e,authorized_creator,Dcluv5JJ2ax,supercar,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,0.429,1.950000000000001,6,2026-08-30T23:09:22.258887+00:00
20260830T224833Z-85f51e,authorized_creator,DZh9DBCtD7E,cash,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,5.284,3.2499999999999982,7,2026-08-30T23:09:22.258896+00:00
20260830T224833Z-85f51e,authorized_creator,DcBlR75NiWn,hotel,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,8.072,1.6500000000000021,8,2026-08-30T23:09:22.258931+00:00
20260830T224833Z-85f51e,authorized_creator,DbKLgpmxixu,private_jet,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,2.151,1.8500000000000014,9,2026-08-30T23:09:22.258952+00:00
20260830T224833Z-85f51e,authorized_creator,DYXcVsatoQb,yacht,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,7.083,1.9499999999999993,10,2026-08-30T23:09:22.258963+00:00
20260830T224833Z-85f51e,authorized_creator,DYxQMNwtEnK,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,1.296,1.5999999999999979,11,2026-08-30T23:09:22.258972+00:00
20260831T135909Z-e84831,authorized_creator,Db8AjosM0SY,watch,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,7.838,1.7000000000000002,0,2026-08-31T14:18:53.084825+00:00
20260831T135909Z-e84831,authorized_creator,DcBqq04xelo,private_jet,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,6.293,3.25,1,2026-08-31T14:18:53.084848+00:00
20260831T135909Z-e84831,authorized_creator,Db5oVO5sOHm,watch,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,5.468,2.6000000000000005,2,2026-08-31T14:18:53.084860+00:00
20260831T135909Z-e84831,authorized_creator,Db8bmahs_DY,dark_feminine,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,7.278,1.6500000000000004,3,2026-08-31T14:18:53.084870+00:00
20260831T135909Z-e84831,authorized_creator,Db-lWp3MWAp,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,6.092,2.4499999999999993,4,2026-08-31T14:18:53.084879+00:00
20260831T135909Z-e84831,authorized_creator,DcluUkZA5qL,supercar,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,1.48,1.3499999999999996,5,2026-08-31T14:18:53.084888+00:00
20260831T135909Z-e84831,authorized_creator,Dcluv5JJ2ax,watch,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,3.344,2.200000000000001,6,2026-08-31T14:18:53.084896+00:00
20260831T135909Z-e84831,authorized_creator,DcBlR75NiWn,private_jet,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,8.883,2.4999999999999982,7,2026-08-31T14:18:53.084905+00:00
20260831T135909Z-e84831,authorized_creator,DZh9DBCtD7E,watch,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,3.755,2.150000000000002,8,2026-08-31T14:18:53.084913+00:00
20260831T135909Z-e84831,authorized_creator,DbKLgpmxixu,supercar,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,0.0,1.8500000000000014,9,2026-08-31T14:18:53.084921+00:00
20260831T135909Z-e84831,authorized_creator,DYfJFaHtgMn,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,1.347,1.9499999999999993,10,2026-08-31T14:18:53.084930+00:00
20260831T135909Z-e84831,authorized_creator,DYXcVsatoQb,villa,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,8.745,1.3499999999999979,11,2026-08-31T14:18:53.084939+00:00
20260831T174537Z-aaec02,authorized_creator,Db8AjosM0SY,cash,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,6.517,2.4000000000000004,0,2026-08-31T18:02:09.236003+00:00
20260831T174537Z-aaec02,authorized_creator,DcBqq04xelo,supercar,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,2.919,1.75,1,2026-08-31T18:02:09.236030+00:00
20260831T174537Z-aaec02,authorized_creator,Db-lWp3MWAp,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,2.445,2.2,2,2026-08-31T18:02:09.236042+00:00
20260831T174537Z-aaec02,authorized_creator,Db8bmahs_DY,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,4.424,2.8999999999999995,3,2026-08-31T18:02:09.236051+00:00
20260831T174537Z-aaec02,authorized_creator,Db5oVO5sOHm,cash,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,2.558,2.3500000000000014,4,2026-08-31T18:02:09.236059+00:00
20260831T174537Z-aaec02,authorized_creator,DcluUkZA5qL,watch,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,4.204,2.25,5,2026-08-31T18:02:09.236068+00:00
20260831T174537Z-aaec02,authorized_creator,DcBlR75NiWn,dark_feminine,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,5.358,2.049999999999999,6,2026-08-31T18:02:09.236076+00:00
20260831T174537Z-aaec02,authorized_creator,Dcluv5JJ2ax,watch,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,8.23,1.8499999999999996,7,2026-08-31T18:02:09.236085+00:00
20260831T174537Z-aaec02,authorized_creator,DYXcVsatoQb,supercar,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,1.945,1.1500000000000021,8,2026-08-31T18:02:09.236093+00:00
20260831T174537Z-aaec02,authorized_creator,DX18E6-NS0W,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,8.183,2.099999999999998,9,2026-08-31T18:02:09.236101+00:00
20260831T174537Z-aaec02,authorized_creator,DbKLgpmxixu,villa,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,4.223,2.0,10,2026-08-31T18:02:09.236109+00:00
20260831T174537Z-aaec02,authorized_creator,DZh9DBCtD7E,cash,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,6.61,2.0,11,2026-08-31T18:02:09.236117+00:00
20260831T212651Z-958473,authorized_creator,Db8AjosM0SY,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,0.651,2.0500000000000003,0,2026-08-31T21:45:52.428998+00:00
20260831T212651Z-958473,authorized_creator,DcBqq04xelo,dark_feminine,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,0.721,1.85,1,2026-08-31T21:45:52.429024+00:00
20260831T212651Z-958473,authorized_creator,Db-lWp3MWAp,dubai,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,4.685,3.5,2,2026-08-31T21:45:52.429037+00:00
20260831T212651Z-958473,authorized_creator,Db5oVO5sOHm,yacht,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,7.738,1.1500000000000004,3,2026-08-31T21:45:52.429047+00:00
20260831T212651Z-958473,authorized_creator,Db8bmahs_DY,supercar,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,1.859,3.1500000000000004,4,2026-08-31T21:45:52.429078+00:00
20260831T212651Z-958473,authorized_creator,DcluUkZA5qL,hotel,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,7.442,1.25,5,2026-08-31T21:45:52.429092+00:00
20260831T212651Z-958473,authorized_creator,DYXcVsatoQb,villa,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,5.872,2.1500000000000004,6,2026-08-31T21:45:52.429101+00:00
20260831T212651Z-958473,authorized_creator,Dcluv5JJ2ax,dubai,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,7.093,2.75,7,2026-08-31T21:45:52.429109+00:00
20260831T212651Z-958473,authorized_creator,Db_RBfLT057,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,7.21,1.5,8,2026-08-31T21:45:52.429118+00:00
20260831T212651Z-958473,authorized_creator,DZh9DBCtD7E,villa,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,2.268,2.5500000000000007,9,2026-08-31T21:45:52.429126+00:00
20260831T212651Z-958473,authorized_creator,DbKLgpmxixu,dubai,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,6.39,1.4499999999999993,10,2026-08-31T21:45:52.429134+00:00
20260831T212651Z-958473,authorized_creator,DcBlR75NiWn,watch,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,11.603,1.6499999999999986,11,2026-08-31T21:45:52.429143+00:00
20260831T235507Z-1a6e11,authorized_creator,Db8AjosM0SY,supercar,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,2.5,2.35,0,2026-09-01T00:25:48.277590+00:00
20260831T235507Z-1a6e11,authorized_creator,DcBqq04xelo,watch,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,1.876,2.9500000000000006,1,2026-09-01T00:25:48.277612+00:00
20260831T235507Z-1a6e11,authorized_creator,Db5oVO5sOHm,dark_feminine,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,6.883,1.3499999999999996,2,2026-09-01T00:25:48.277626+00:00
20260831T235507Z-1a6e11,authorized_creator,Db-lWp3MWAp,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,1.649,2.6500000000000004,3,2026-09-01T00:25:48.277636+00:00
20260831T235507Z-1a6e11,authorized_creator,Db8bmahs_DY,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,0.0,1.1500000000000004,4,2026-09-01T00:25:48.277646+00:00
20260831T235507Z-1a6e11,authorized_creator,DcluUkZA5qL,private_jet,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,2.829,2.0999999999999996,5,2026-09-01T00:25:48.277655+00:00
20260831T235507Z-1a6e11,authorized_creator,DZh9DBCtD7E,dubai,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,2.766,2.0500000000000007,6,2026-09-01T00:25:48.277665+00:00
20260831T235507Z-1a6e11,authorized_creator,DaL8vDEN8bP,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,8.643,1.1999999999999993,7,2026-09-01T00:25:48.277673+00:00
20260831T235507Z-1a6e11,authorized_creator,Dcluv5JJ2ax,dubai,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,1.402,3.75,8,2026-09-01T00:25:48.277682+00:00
20260831T235507Z-1a6e11,authorized_creator,DcBlR75NiWn,supercar,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,0.476,2.3000000000000007,9,2026-09-01T00:25:48.277690+00:00
